"geneNames.as.numeric.rownames.res_coef1..1.l1...","res_coef1.adj.P.Val.1.l1."
"METAP1",0.0023606365775564
"PMPCB",0.00236273435463758
"AF088052",0.00236348552286508
"ASNA1",0.00236761295086498
"TAF11",0.00237418821588347
"OCIAD1",0.00237418821588347
"MAP1LC3A",0.00237418821588347
"CSRNP3",0.00237418821588347
"DUSP3",0.00237727329194441
"STRIP2",0.00237819014307477
"NAA50",0.0023826629665653
"CDH8",0.00238460390340229
"ZADH2",0.00238460390340229
"R71414",0.00238468444108448
"SOX4",0.00238468444108448
"242311_x_at",0.00238468444108448
"CTDSPL2",0.00238468444108448
"PAFAH1B1",0.00238468444108448
"FAM127A",0.00238468444108448
"POMP",0.00238576067047234
"FAM20B",0.00238576067047234
"SORL1",0.00239709519275395
"MTMR12",0.00239709519275395
"TM2D3",0.00240362270503945
"MRPL4",0.00240739046510015
"MRPS10",0.00240845931026373
"YPEL5",0.00241460700292132
"HSPA9",0.0024196486395708
"SYNJ1",0.00242136826512253
"KIAA0368",0.00242250149234341
"NGEF",0.00242494572655047
"PCDH7",0.00242692222073022
"ST6GAL2",0.00242692222073022
"LOC102725051",0.00242692222073022
"PCDHB9",0.00242692222073022
"RAB18",0.00244761700686676
"CMAHP",0.00245076054276347
"SLITRK4",0.00245255902521298
"LINC01102",0.00245255902521298
"TNFAIP8L1",0.00245578732014971
"FRMPD4",0.00245578732014971
"SERF1B",0.0024656237416792
"MKKS",0.00247261411962308
"DZIP3",0.00247261411962308
"GART",0.00248123170023688
"ALOX15B",0.00248123170023688
"MRPL28",0.00248123170023688
"PDCD6",0.00248123170023688
"ZFYVE16",0.00248123170023688
"COX5B",0.00248697277090691
"R30807",0.00248697277090691
"FAM49A",0.0024882071878379
"ABCC12",0.00248882240365474
"NETO1",0.00249064791060267
"PCDH19",0.00249760450704204
"MFN2",0.00250730249915039
"NDUFB5",0.00251296134461917
"ATP6V0C",0.00251591321113895
"CMSS1",0.00251591321113895
"STOML2",0.0025188554360808
"RTF1",0.0025188554360808
"AA932692",0.00252211835958812
"NBPF20",0.00252260125540695
"ASB8",0.00252260125540695
"PXDN",0.00252260125540695
"AACS",0.00252260125540695
"KITLG",0.00253351947230762
"AREL1",0.00254060709052255
"HLA-DPA1",0.00254935484408386
"MRPS23",0.00254935484408386
"RNF150",0.00255100597112357
"FTX",0.00255100597112357
"LOC100996667",0.00255631428953333
"RND1",0.00256291199201569
"ANKRD13C",0.00256440565858524
"LOC100506123",0.00256555796257011
"ATG13",0.00256860166209764
"RANBP2",0.00256860166209764
"PSMC6",0.00257354470422095
"MORF4L1",0.00257359192267033
"SPATA7",0.00257485684032542
"UBE2D2",0.00257485684032542
"CCDC69",0.00258461741143084
"RPEL1",0.00258461741143084
"C9orf16",0.00259471733045957
"C5orf56",0.00260015990820552
"UBR3",0.00260015990820552
"ATP6V1G2",0.00260187568533136
"TM2D3",0.00260252199633177
"STRAP",0.00261573083826237
"C11orf74",0.0026194204751365
"COMMD7",0.00263977257922302
"242369_x_at",0.00264269978509443
"OPN3",0.00264269978509443
"HAX1",0.00264269978509443
"SGK223",0.00264269978509443
"AASDHPPT",0.00264899047980669
"DLAT",0.00265649420608526
"CAMSAP1",0.00265652799185
"MYH10",0.00265993294470311
"TNRC6A",0.00266168512780481
"IGSF3",0.00266767525440036
"SPRED1",0.00266767525440036
"RGMB",0.00266767525440036
"ZBTB20",0.00267024229375442
"FBXO3",0.00267066427799277
"RBFADN",0.00267801854650556
"TMEM242",0.00267801854650556
"GABRB2",0.00267801854650556
"C11orf31",0.00267881501876909
"ACTR2",0.0026796993586953
"AU152753",0.00268070183279242
"AKIRIN1",0.00268453009875328
"UFM1",0.00268453009875328
"PIAS2",0.00268462061874308
"TAF11",0.00268688265206318
"HPCAL1",0.00269368323967209
"PRICKLE1",0.00269713202301409
"DNAJC19",0.00269713202301409
"FAM92A1",0.00269713202301409
"C1orf21",0.00271316546978524
"PPP1R7",0.00271316546978524
"AHCYL1",0.00271316546978524
"DCK",0.00271316546978524
"GABBR2",0.00271497921147371
"SEC61G",0.00271866405057443
"BC042916",0.00272895874992195
"SCAMP1",0.00272965936728473
"NPTXR",0.00273555077421858
"SLC25A11",0.00273555077421858
"B4GALT6",0.00273555077421858
"SLC27A2",0.00273555077421858
"RBBP4",0.00273582644585198
"AK021554",0.00273582644585198
"PITPNA",0.00273582644585198
"LINC00537",0.00274062832615923
"ATP2B2",0.00275312934072515
"TM9SF4",0.0027721785883571
"ARPC5L",0.00277303501419825
"WWC3",0.00277612476115779
"PRSS3",0.0027790220450218
"CCNDBP1",0.0027790220450218
"AW293296",0.0027790220450218
"CAMK1",0.0027790220450218
"DHX36",0.00277965428775893
"LRRC47",0.00278327583689734
"ELAVL1",0.00278721684349142
"NBPF10",0.00279551040876545
"STARD9",0.00279699260287044
"PPP2R5C",0.00280728944453561
"CAPRIN1",0.00280728944453561
"SRPK2",0.00280775419171309
"ARPC2",0.00280835728359474
"RASL10A",0.00281522051986096
"MALAT1",0.00281812744672134
"KCNC1",0.0028285568282069
"FAM173A",0.0028285568282069
"STK24",0.00285476639552717
"RAN",0.00285748620528949
"MAP4",0.00286383183729944
"MED6",0.00286383183729944
"EIF3M",0.00286383183729944
"TNS1",0.00286651239507311
"SNRK",0.00286651239507311
"RAB11A",0.00286945790574676
"CHRM3",0.00287551695341051
"TRAPPC2L",0.00287825771647024
"TPGS2",0.0028789631501405
"AK023907",0.00289478498675654
"SSBP2",0.00289478498675654
"COPS7A",0.00289478498675654
"ZC3H8",0.00289793934608415
"PRKCZ",0.00289875371030341
"KIAA1468",0.00289875371030341
"AF339810",0.00290006546086181
"ARF6",0.00290006546086181
"SUCLA2",0.00290962621570481
"IFT57",0.00291233180382622
"NAA30",0.0029255080742113
"POLR3F",0.00292673811661087
"KMT2A",0.00295297153649468
"NECAB1",0.00295297153649468
"POLR2E",0.00295422005827333
"CORO1A",0.00295422005827333
"SEMA4F",0.00295422278990626
"FKBP5",0.00296527818117983
"RPS11",0.00296527818117983
"PAX5",0.00296527818117983
"NBPF26",0.00296527818117983
"UBN2",0.00296527818117983
"MRPL36",0.00296527818117983
"ANKRD13C",0.00296527818117983
"ZNF41",0.00296527818117983
"YTHDF3",0.00296715812691069
"FRMPD4",0.00296715812691069
"SZRD1",0.00297154307379501
"CSNK1G1",0.00298734534789327
"CALM3",0.00298734534789327
"CITED2",0.00298734534789327
"RAB27B",0.00299523747958888
"HDGFRP3",0.00299809451175182
"LINGO2",0.00299809451175182
"TMEM14A",0.00300726345110406
"DDIT4",0.00300726345110406
"FAM219B",0.00300809979266404
"SCOC",0.00300809979266404
"MAGI1",0.00300809979266404
"AW298119",0.00302141080330346
"NDEL1",0.00303141607109213
"PRDX2",0.00303744173990079
"CNOT9",0.00304088996439389
"ARFGEF3",0.00304088996439389
"ITPR1",0.00304602099354025
"ANKRD36B",0.00305228569720988
"SLC45A1",0.0030545855056191
"ERBIN",0.0030545855056191
"C12orf73",0.0030587543555939
"KIAA1107",0.00305925576619333
"RBM15",0.00306600942084025
"LOC100506563",0.00307584365377991
"MRPS18B",0.00307722920621164
"SSBP4",0.00307722920621164
"SREBF1",0.00308064257180312
"PPM1E",0.00308317265465024
"AL044078",0.00308799277479831
"ZNF277",0.00309721122071519
"SEPT7",0.00310077316295733
"ARL1",0.00310195102561578
"ERLEC1",0.00310252563871088
"ASAP1",0.00310646899142084
"FPGT-TNNI3K",0.00312313022421985
"PPP2R5E",0.00312411304389289
"TRUB1",0.00313078852808482
"CD93",0.00313112765016784
"AP1S1",0.00313430979642891
"MIR3656",0.00313977636391113
"CDK17",0.00313977636391113
"MPP7",0.00314148341151849
"COPS8",0.00314148341151849
"HMGN4",0.00314420210910151
"DNAJC12",0.00314621821333186
"CDC42SE2",0.00314621821333186
"UBA5",0.00315754231966634
"MTCP1",0.00316389786780026
"PREPL",0.00316588650382473
"ABCD4",0.00316594645352492
"MB21D2",0.00318318124372783
"SNX17",0.0031846802762049
"PAFAH1B1",0.0031846802762049
"TGIF2-C20orf24",0.00319756809728792
"WIPF2",0.00321025142980911
"MAGEH1",0.00321025142980911
"STX6",0.00321025142980911
"VPS13C",0.00321153372320553
"ARPC1A",0.00321153372320553
"AU147515",0.00321153372320553
"PAPSS2",0.00321153372320553
"MED31",0.00321153372320553
"C12orf43",0.00321153372320553
"CYLD",0.00321153372320553
"GDPD1",0.00321742747197863
"GEMIN2",0.0032267438875156
"SLC25A27",0.0032267438875156
"ATAD1",0.0032267438875156
"DNAJC18",0.0032267438875156
"222371_at",0.00322835031114435
"221099_at",0.00323683009553929
"ARFGEF1",0.00323882351924497
"FAM188A",0.00324010805484998
"AI023320",0.00324440012366739
"NUPL2",0.00324766281922853
"ARMCX5",0.00324766281922853
"UBE2F",0.00325289628230902
"AV700081",0.00325289628230902
"QKI",0.00325289628230902
"C3orf80",0.00325289628230902
"TBCC",0.00325410639071711
"VAPA",0.00325444664919682
"TMEM246",0.00325498783436653
"FOXG1",0.00325886185490028
"RTN4R",0.00325886185490028
"STAM",0.00325886185490028
"UBE2T",0.00325886185490028
"AL355689",0.00325886185490028
"NFYC",0.00326564671054618
"MGEA5",0.00326735428929932
"SMUG1",0.00328307810490351
"GDAP1",0.00328550977769723
"KCNK1",0.00328550977769723
"TOX3",0.00328550977769723
"PDIA6",0.00328550977769723
"ITPKB",0.00328965840390678
"TOMM40L",0.00328965840390678
"TOX4",0.00328989871507094
"LARS",0.00328989871507094
"HSP90AB1",0.00329137804539908
"ELMOD2",0.00329549518289456
"RNF123",0.00329747441655433
"AB037854",0.0033089621189036
"SGSM2",0.00331272009962792
"CAP2",0.00331276723627651
"RYR3",0.00331276723627651
"LINC00921",0.00331276723627651
"PRKRA",0.00331468414408759
"ACTL6B",0.0033181187931015
"CCT4",0.00331908834280128
"VAMP3",0.00332014457267346
"ARL4C",0.00332132584774052
"SCAF11",0.00332164729648756
"BANK1",0.00332164729648756
"EXOC8",0.00332164729648756
"CXorf40B",0.00332164729648756
"SC5D",0.00332164729648756
"ARPC5",0.00332164729648756
"GLIDR",0.00332787360300731
"ZMAT4",0.00332834409015487
"BTN2A1",0.00333520978442185
"UTP11",0.00333956156300369
"SNHG4",0.00333956156300369
"NECAB2",0.00334126003782958
"SLC30A4",0.0033488695519611
"TAX1BP1",0.0033511896563621
"TMEFF2",0.0033511896563621
"PRPS2",0.00335546768363282
"DLG1",0.00335584918339252
"COX5A",0.00335933279497642
"FAR2",0.00336142252925804
"ZNF436",0.00336246422060161
"DDOST",0.0033644538808663
"RABEP1",0.00337181337410982
"EPHX4",0.00337979709783203
"HBP1",0.0033865580785688
"ARMC10",0.0033926780114561
"NBPF20",0.00340374750478925
"KLHL8",0.00340518014834292
"CYCS",0.00340518014834292
"KLHL26",0.00340992553462518
"KLHDC3",0.00340992553462518
"PIFO",0.003417643888888
"NOMO3",0.00341777647386041
"ATRNL1",0.00341777647386041
"TRIM23",0.00342516283617324
"MIR4657",0.00342668740489772
"AA830590",0.00342866603045961
"MAPK9",0.00342866603045961
"PTPRN2",0.00342866603045961
"HDGFRP3",0.00343955915396255
"CCDC136",0.00343955915396255
"TNS1",0.00343955915396255
"TPD52",0.00344922022307793
"RAB39B",0.00344963321122435
"AW191647",0.00345082916846036
"EIF2S1",0.00346745004487469
"RCHY1",0.00347928690199827
"ERICH3",0.0034815319616011
"ARHGAP23",0.00348557234981828
"DLX1",0.00348627134801044
"SSBP2",0.00349047056204975
"PRMT8",0.00349047056204975
"MTX3",0.00349047056204975
"OPN3",0.00349047056204975
"BTN2A1",0.00349047056204975
"MPPED1",0.00349047056204975
"ATP5G3",0.00349047056204975
"MTMR7",0.00349047056204975
"TMEM261",0.00349047056204975
"SUMO3",0.00349435738135893
"RAB11FIP2",0.00350666910509055
"NDUFB11",0.00350666910509055
"MYO1B",0.00350666910509055
"CEP350",0.00350666910509055
"MBNL2",0.00350666910509055
"ZCCHC7",0.00350666910509055
"KIF3A",0.00350666910509055
"RNASEK-C17orf49",0.00351110291992629
"DCTN5",0.00351110291992629
"AK000115",0.00351110291992629
"DCX",0.00351110291992629
"CDC42EP3",0.00351110291992629
"R56118",0.00351110291992629
"TESPA1",0.00351829529247111
"ZNF134",0.00352096112508388
"ATP2C1",0.00352583023927015
"DLG3",0.00352583023927015
"ZNF148",0.00352644461585672
"ZBTB20",0.003535926048613
"KIAA1549",0.003535926048613
"PPID",0.00355135046851794
"SPIN3",0.00355283337738454
"RAB11FIP4",0.00355283337738454
"ZNF385B",0.00355810457686971
"SUPT7L",0.00355931919644388
"AL137313",0.00355931919644388
"CCDC152",0.0035658744628194
"RIMKLA",0.0035658744628194
"HLA-DPA1",0.00356967245597144
"AF116695",0.00357360295958845
"ATXN1",0.00357360295958845
"ARL6IP5",0.00357579681445708
"RBM18",0.00357579681445708
"GPHN",0.00357944086919161
"DCAF11",0.00357944086919161
"YIPF5",0.00358297321617182
"SLC24A3",0.00358630027436224
"ARMCX1",0.00358871659052278
"AU147118",0.0035918029392548
"YARS",0.0035923404663945
"ANXA4",0.0035923404663945
"AHNAK",0.00359246236567096
"LPGAT1",0.00359326779736269
"SLC35B1",0.00359326779736269
"RIC3",0.0035936209050887
"FAM20B",0.0035936209050887
"UBL4A",0.00359832576360257
"RALGAPA2",0.00360077491743067
"CCND2",0.00360385542397562
"PSMD2",0.00360500799515122
"GABBR2",0.00360500799515122
"CCDC180",0.00360500799515122
"GAP43",0.00360500799515122
"NR3C1",0.00360500799515122
"CBLN2",0.00360500799515122
"MIR21",0.00360500799515122
"P2RX5",0.00360792660825603
"MRPL33",0.00361000338127034
"MBLAC2",0.00361503062553113
"BRI3BP",0.00362218076231386
"FSTL5",0.00362218076231386
"RALB",0.00362226593780368
"FDX1",0.00362251202173157
"GABBR2",0.00362607392924828
"SLC8A2",0.00362811665286305
"AF138859",0.00363051453560389
"FCN1",0.00363853663211649
"HS6ST2",0.00364085047478439
"ACTN2",0.00364197907036094
"DOCK1",0.0036504237647423
"TSPAN5",0.0036504237647423
"SLC35B4",0.00365077985973168
"ZNF706",0.00365077985973168
"FGF12",0.00365110937702227
"ATP2B1",0.00365762780793601
"HS6ST3",0.00365908746034969
"EFTUD2",0.00366232456560976
"CIAPIN1",0.00366232456560976
"TMEM205",0.00366232456560976
"LOC401317",0.00366232456560976
"IGSF21",0.00366232456560976
"PDP1",0.00366317503195094
"TPD52",0.0036656133435074
"PDE8A",0.00368806520443792
"MRPL35",0.00370096492411644
"UBE3A",0.00370096492411644
"AW903934",0.00370096492411644
"SYN2",0.00370096492411644
"AU147591",0.00370096492411644
"ACP1",0.00370615658644606
"CNR1",0.00370615658644606
"DNAAF2",0.0037075852818979
"MRPL30",0.00371066318868702
"TRIM32",0.00371346639290339
"DHRS7B",0.00371346639290339
"GMPR",0.00371664552565915
"DNAJC6",0.00372996774331534
"EPB41L4B",0.00373081656756047
"GNB1",0.00373081656756047
"KIFAP3",0.00373470024318929
"TXNDC9",0.00374126724304835
"CEP41",0.00374126724304835
"AKAP9",0.00374863583493268
"UBE2G1",0.0037516106760078
"236462_at",0.0037516106760078
"ERCC1",0.00375436147429032
"PGK1",0.00375436147429032
"GLT1D1",0.00376268472255691
"TMCC3",0.00376470871279626
"TPCN1",0.00376729500535192
"HSPH1",0.00376729500535192
"DPYSL4",0.0037686051346935
"ARF3",0.0037686051346935
"UVSSA",0.0037686051346935
"VAPA",0.00377229214210545
"PDE1A",0.00377395868985026
"TMEM108",0.00377791145368018
"BHLHB9",0.00377791145368018
"PSPC1",0.0037920592746989
"WHSC1",0.00379278770069449
"ATP6AP2",0.00379760001395649
"PANK4",0.00380240013972623
"CMAS",0.00380240013972623
"PPP1R16B",0.00380745973040777
"MORF4L1",0.00381143609311903
"TBRG1",0.00381342882144076
"PDCD6",0.00381854359059263
"ZNF184",0.00382029325301102
"CDK5R1",0.00382354310564543
"TSSC1",0.00382501981493445
"GSTA4",0.00383324689456279
"COL4A3BP",0.0038342226065925
"LYPLA1",0.00383704497296794
"CITED2",0.00383787427237558
"DLG3",0.00383787427237558
"ENOPH1",0.00383787427237558
"BC037339",0.00383787427237558
"INPP5A",0.00383787427237558
"ACSM5",0.00383787427237558
"NEK3",0.00383787427237558
"LSM7",0.00383787427237558
"LOC101060443",0.00383787427237558
"IMP3",0.00384105539485453
"SURF4",0.00384105539485453
"STK25",0.00384105539485453
"QKI",0.00384105539485453
"ZNHIT1",0.0038500630024611
"SATB1",0.0038500630024611
"BC041971",0.0038510923970255
"EBLN3P",0.00385558173627626
"RIMKLB",0.00385777758893889
"RAB33A",0.00385838436347587
"APOBEC3C",0.0038587486191411
"MAPK9",0.0038587486191411
"FABP3",0.0038587486191411
"USP14",0.00386743594944111
"NEDD8",0.00387537825587446
"SNCA",0.00387602462539265
"PLXNB1",0.0038829495544908
"PRMT6",0.00388505163276717
"LOC157503",0.00388924953683669
"TXNDC16",0.00388924953683669
"CNTN1",0.00389657512667758
"HAPLN1",0.0039001473254893
"ABRACL",0.0039001473254893
"CUL5",0.00390039241747983
"PPM1A",0.00390363339285933
"ELP3",0.00390644564206457
"NRIP3",0.0039084194366149
"LOC101928879",0.00391430438562807
"APOOL",0.00391927917282129
"ATP5G3",0.00392066500933803
"WTAP",0.00393243210706296
"PPM1H",0.00393243210706296
"LOC101930324",0.00393430297000017
"CRK",0.00393430297000017
"244450_at",0.00393430297000017
"ATG7",0.00393654182577254
"AGO3",0.00393671798308338
"AK5",0.00393671798308338
"ITGB4",0.00393731431158715
"MORN4",0.00394855427647819
"AK024881",0.0039489182605542
"DOCK9",0.00395627943365165
"BLOC1S4",0.00395627943365165
"RITA1",0.00395627943365165
"RAD23B",0.00396360518253483
"ZNF41",0.00396704411349175
"WDR41",0.00397528258749401
"214202_at",0.00397573250456415
"PRKRA",0.00398894600937486
"PPP2R2C",0.00398894600937486
"TMX3",0.003989360349265
"UBE3A",0.003989360349265
"LMO3",0.00399507436317917
"CDC37L1",0.00399507436317917
"PIEZO2",0.00399601492662606
"CYB561",0.00400282995461532
"HLF",0.00400502408803859
"TUSC1",0.00400502408803859
"KCNJ9",0.00400502408803859
"NECTIN2",0.00400502408803859
"BRINP3",0.00400890393871828
"VAMP3",0.00401890808442778
"RHOG",0.00401890808442778
"LIG4",0.00402137969289421
"PDLIM4",0.0040247409020809
"EIF6",0.0040247409020809
"ZNRF1",0.0040247409020809
"NDFIP1",0.00402853553959605
"MSH2",0.00403160393700515
"CLASP2",0.00404131588309747
"BAD",0.00404131588309747
"MLLT11",0.00404131588309747
"SPINT2",0.00404506915799302
"PARP2",0.00404616556310651
"SCN8A",0.00404706894459171
"MFAP1",0.00404865543616039
"MKX",0.00406785407879525
"MEF2C",0.00406785407879525
"NRCAM",0.00406964339436305
"DLGAP1",0.00406964339436305
"VPS53",0.00407275554660702
"PPP2R2C",0.00407275554660702
"N20927",0.00407275554660702
"HSF2",0.00407275554660702
"GFM2",0.00408752141863091
"USP25",0.00409499155460789
"DOPEY2",0.00409883269848522
"236494_x_at",0.0040989846732228
"TSPYL5",0.00410651081998279
"PTPN5",0.00410651081998279
"DPP6",0.00410651081998279
"SMIM12",0.00410651081998279
"PLCB4",0.00410651081998279
"CERCAM",0.00412067275159024
"DLG1",0.00412067275159024
"TMEM158",0.00412067275159024
"ROCK2",0.00412132012509818
"RGPD6",0.00412425323508773
"GRIN2A",0.00412425323508773
"MAPK10",0.00412600128047026
"CCDC85A",0.0041267831000091
"CLTC",0.00413184810283518
"BG616498",0.00413219730834594
"GABRA5",0.00413719128852833
"YWHAG",0.00414229962093135
"ARFGEF3",0.00416929873799565
"ULK2",0.00417335814881728
"PAFAH1B1",0.00417335814881728
"KCNN3",0.00417407710637995
"PNMA1",0.00417542886775423
"MS4A6A",0.00417967325894009
"ELFN2",0.00418034621069568
"NCOR1",0.00418034621069568
"ASTN1",0.00418034621069568
"YTHDC1",0.00418034621069568
"MRPS30",0.00418185042678955
"GRIA1",0.0042116019384961
"DLX6",0.0042116019384961
"TFB2M",0.0042116019384961
"CLASP2",0.00421722666019345
"AW978721",0.00421722666019345
"TACC2",0.00422288616200858
"SLBP",0.00423117348481317
"TIMM8A",0.0042323849082444
"YME1L1",0.0042323849082444
"PSAP",0.00423431068626764
"TUBA1A",0.00423760203853288
"CACYBP",0.00423794881209439
"SNRNP40",0.00423794881209439
"FAM103A1",0.00423794881209439
"AA526970",0.00423794881209439
"TUSC3",0.0042454049623823
"EPHA5",0.00424831023361095
"AI821602",0.0042599628833678
"PRSS3",0.00426067133549358
"HS6ST1",0.00426242886203756
"ANKRD50",0.00428527843289882
"OXR1",0.00428527843289882
"LOC101930583",0.00428527843289882
"FAM49B",0.00428636445093602
"NAPG",0.00428636445093602
"AASS",0.00428636445093602
"OPA1",0.00428636445093602
"PDE6D",0.00428636445093602
"PDHB",0.00428636445093602
"SERBP1",0.00429291941613121
"CELF1",0.00430986604366929
"MALAT1",0.00431299934176528
"SEPT4",0.00431299934176528
"CSNK2A2",0.00431498177446669
"COX5B",0.00432011835269927
"ATP2B1",0.00433801054692296
"PHACTR1",0.00434350238873356
"PSMB5",0.00434415374088602
"DTNA",0.00436545684773238
"ASH2L",0.00438129570782012
"SNRPN",0.00438545693510125
"UQCRB",0.00438603262232009
"TERF1",0.00438669182616701
"C1orf52",0.00438669182616701
"SARAF",0.00438669182616701
"EXTL2",0.00438942539365225
"ARFGEF1",0.00439426672157333
"C11orf31",0.00440022189885663
"RAP1GDS1",0.00440193253243322
"LOC102724993",0.00440193253243322
"ARPC3",0.00440680587504841
"PRKACB",0.00440958086584628
"UQCRC2",0.00441106184418149
"RBM27",0.00441284803131192
"AV739182",0.0044306089011571
"APLNR",0.00443218956912187
"PAK6",0.00443530230747518
"AW304000",0.00444392946806863
"MALAT1",0.00444392946806863
"AA921841",0.00445205791617851
"HNRNPUL2-BSCL2",0.00445205791617851
"COLCA1",0.00445216536110937
"SYT4",0.00447412068325876
"HSBP1",0.00448144810092594
"WASF2",0.00448481795511007
"PPP2CA",0.00448481795511007
"ARMC1",0.00449149117108815
"BZW1",0.0045062767168235
"RASGRF1",0.00450699546205228
"SCO2",0.00450699546205228
"GABPB1-AS1",0.00450861795547928
"INIP",0.00450861795547928
"ANKRD20A11P",0.00450972946655618
"AW979272",0.00452053858595348
"CDC123",0.00452053858595348
"PIGX",0.00452591948755901
"DLG3",0.00452591948755901
"NBPF25P",0.00452591948755901
"FOXO1",0.00452830836694183
"ACVR1C",0.00453691596900483
"MYO16",0.00453691596900483
"SNX2",0.00453691596900483
"TUBA4A",0.00453691596900483
"LOC101930404",0.0045406823538276
"ATF7",0.00454105115734769
"N25555",0.00454979951607233
"FNTA",0.00455624475455876
"AI494113",0.00455624475455876
"ZWILCH",0.00456038398585951
"ZMYM4",0.00456439488131779
"AIFM1",0.00456439488131779
"SCN2A",0.00458173749956823
"SUMO3",0.00458826990976262
"230757_at",0.00459054646131109
"TOMM20",0.00459054646131109
"NPRL2",0.00459054646131109
"CRNKL1",0.004594978107147
"UQCR10",0.00459784956692214
"WDR89",0.00460583321973713
"BICD2",0.00460967464280887
"AF339764",0.00461346917408217
"TMEM132B",0.00462050174134573
"GAB1",0.00462265227439327
"MTMR9",0.00462330153048968
"SETSIP",0.00462704800861154
"G3BP2",0.00462721825363796
"AGPS",0.00462772444383313
"ZER1",0.00463406363862379
"SCN2B",0.00463406363862379
"BC037943",0.00463406363862379
"RCN1",0.00463406363862379
"NTRK2",0.00463509952863869
"MAPKAPK5-AS1",0.00463509952863869
"GRIK5",0.00463509952863869
"BABAM1",0.00463509952863869
"ELP5",0.00464020234734537
"BC039395",0.00464020234734537
"MRPL15",0.00465911079356754
"DLD",0.00467118649015843
"PET117",0.00467118649015843
"AW057518",0.00467118649015843
"H6PD",0.00468118218028297
"1563431_x_at",0.00468376798053936
"KIF3B",0.00468376798053936
"CELF5",0.00469062411985933
"HACD3",0.00469062411985933
"244015_at",0.00469452684117934
"BAIAP2",0.00469583257917694
"CUL1",0.00469583257917694
"COX5B",0.00469955407928569
"QRICH1",0.00470114897626941
"STX6",0.00470393560927543
"ARFIP2",0.00470393560927543
"RNPC3",0.00471064296919741
"HIP1R",0.00471923039300693
"EFS",0.00472293408585397
"ASPH",0.00472603926544815
"220859_at",0.00472725190127053
"IDH3B",0.00473516781612087
"OXCT1",0.00473580149017186
"SERPINF1",0.00474250804361344
"MTERF4",0.00474250804361344
"FGR",0.00474250804361344
"SKP1",0.00474529005560853
"CCDC25",0.00474529005560853
"HTR2A",0.00474529005560853
"SARS2",0.00474875575652475
"SLC30A5",0.00477057356497755
"DTX4",0.00478789963067166
"OSBPL1A",0.00479117440472905
"241906_at",0.00479117440472905
"GNAI1",0.00480046270099602
"MIR7-3HG",0.00480089626733612
"FGFR1OP2",0.00480089626733612
"PDE1A",0.00480109028563369
"SPTBN1",0.00480261917116712
"SRP19",0.00480476426369173
"CDK5R2",0.00480476426369173
"FBXO45",0.00480476426369173
"KCNC2",0.00480620138842696
"UBE2F",0.00480686473594044
"MARCH4",0.00480742585931947
"SCN8A",0.00480742585931947
"SLC10A4",0.00481178744789888
"NAA20",0.0048146715415007
"COA5",0.00482161292429968
"NPIPA5",0.00482232256437972
"ACTR10",0.00483292788624709
"CDK20",0.00483726595085977
"LEPROTL1",0.00483760429623382
"SCRN3",0.00483900156175321
"TRAPPC3",0.00485762325203743
"GPATCH4",0.00485971394466649
"AF222691",0.00485971394466649
"ANAPC5",0.00485971394466649
"TIMM50",0.00485971394466649
"SLC30A5",0.00485971394466649
"PDK2",0.00486234768183702
"GNAZ",0.00487005660107555
"ASAP3",0.00488753481095109
"SUPT4H1",0.00488878026118337
"HCG18",0.00489148581020175
"URGCP-MRPS24",0.00489153753817509
"DRP2",0.00489153753817509
"MBD4",0.00489575835539036
"237398_at",0.00490139296182357
"GTDC1",0.00490563800014906
"MTCH2",0.00491466856848658
"LINC00963",0.00491651189055012
"DYNLL1",0.00491861946243774
"ZDHHC13",0.0049205579562828
"CPPED1",0.00492191972436416
"WDR13",0.00492461912031429
"LOC101928879",0.00493121137316044
"IFNGR1",0.0049340704791893
"TXNDC9",0.0049340704791893
"NOTCH2NL",0.0049340704791893
"FNDC9",0.0049340704791893
"NLGN4X",0.00494053096020297
"EGR1",0.00494424714682323
"FBF1",0.00496642539013244
"CACNA2D3",0.00497007070236651
"OLA1",0.00497126020851331
"NKTR",0.00498427031229245
"AP1G1",0.00498820596850236
"ZNHIT3",0.00499370259591584
"BTBD1",0.00499370259591584
"ERBIN",0.00499370259591584
"BMPR2",0.00499370259591584
"LOC100506731",0.00499370259591584
"MAPK1",0.00499631794098583
"LMBR1",0.00499792625463736
"MAP1LC3A",0.00500366669072454
"ATP1B2",0.00501451314175158
"COPS5",0.00501845448307442
"SETSIP",0.00501845448307442
"SLC22A3",0.00501845448307442
"GSPT1",0.00502077400449399
"ITPKB",0.00502769209718859
"SERF1B",0.00502769209718859
"NDUFS4",0.00502957467995994
"RSPH3",0.0050514052938865
"MRPL17",0.00505491304645189
"LOC642533",0.0050643452582357
"NCOA2",0.0050643452582357
"OXR1",0.0050643452582357
"NDUFAF1",0.0050667975384143
"AURKAIP1",0.00507716079772231
"KCNAB1",0.00507716079772231
"CAB39",0.00508136332692858
"BAG4",0.00508136332692858
"RC3H2",0.00508136332692858
"CHD7",0.0050863697715681
"ACACB",0.0050863697715681
"AP1G1",0.00509015396212893
"KCNB1",0.00509015396212893
"BAP1",0.00509015396212893
"MIR7113",0.00509015396212893
"GUK1",0.00509015396212893
"LINC00844",0.00509015396212893
"GOT1",0.00509015396212893
"ATP2C1",0.00509015396212893
"TMEM9B",0.00509257388476142
"FAM179B",0.00509257388476142
"DEGS1",0.00509584596583139
